"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"1612",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","23 ","0981","Items Less Than $5 Million","A","Weapon System Cost","23 ","Add","U",2013,"Base",NA,NA,65998,NA,NA,0
"1613",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","24 ","0989","Chemical Warfare Detectors","A","Weapon System Cost","24 ","Add","U",2013,"Base",NA,NA,4359,NA,NA,0
"1614",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","25 ","0990","Submarine Life Support System","A","Weapon System Cost","25 ","Add","U",2013,"Base",NA,NA,10218,NA,NA,0
"1615",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","10","Reactor Plant Equipment","26 ","1010","Reactor Power Units","A","Weapon System Cost","26 ","Add","U",2013,"Base",NA,NA,286859,NA,NA,0
"1616",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","10","Reactor Plant Equipment","27 ","1020","Reactor Components","A","Weapon System Cost","27 ","Add","U",2013,"Base",NA,NA,278503,NA,NA,0
"1617",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","11","Ocean Engineering","28 ","1130","Diving and Salvage Equipment","A","Weapon System Cost","28 ","Add","U",2013,"Base",NA,NA,8998,NA,NA,0
"1618",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","12","Small Boats","29 ","1210","Standard Boats","A","Weapon System Cost","29 ","Add","U",2013,"Base",NA,NA,30131,NA,NA,0
"1619",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","13","Training Equipment","30 ","1320","Other Ships Training Equipment","A","Weapon System Cost","30 ","Add","U",2013,"Base",NA,NA,29772,NA,NA,0
"1620",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","14","Production Facilities Equipment","31 ","1445","Operating Forces Ipe","A","Weapon System Cost","31 ","Add","U",2013,"Base",NA,NA,64346,NA,NA,0
"1621",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","15","Other Ship Support","32 ","1480","Nuclear Alterations","A","Weapon System Cost","32 ","Add","U",2013,"Base",NA,NA,154652,NA,NA,0
"1622",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","15","Other Ship Support","33 ","1600","LCS Common Mission Modules Equipment","A","Weapon System Cost","33 ","Add","U",2013,"Base",NA,NA,31319,NA,NA,0
"1623",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","15","Other Ship Support","34 ","1601","LCS MCM Mission Modules","A","Weapon System Cost","34 ","Add","U",2013,"Base",NA,NA,38392,NA,NA,0
"1624",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","15","Other Ship Support","35 ","1603","LCS SUW Mission Modules","A","Weapon System Cost","35 ","Add","U",2013,"Base",NA,NA,32897,NA,NA,0
"1625",2014,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","16","Logistic Support","36 ","1610","LSD Midlife","A","Weapon System Cost","36 ","Add","U",2013,"Base",NA,NA,49758,NA,NA,0
"1626",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","01","Ship Radars","37 ","2040","Radar Support","A","Weapon System Cost","37 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1627",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","38 ","2026","SPQ-9B Radar","A","Weapon System Cost","38 ","Add","U",2013,"Base",NA,NA,19777,NA,NA,0
"1628",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","39 ","2136","AN/SQQ-89 Surf ASW Combat System","A","Weapon System Cost","39 ","Add","U",2013,"Base",NA,NA,89201,NA,NA,0
"1629",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","40 ","2147","SSN Acoustics","A","Weapon System Cost","40 ","Add","U",2013,"Base",NA,NA,190874,NA,NA,0
"1630",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","41 ","2176","Undersea Warfare Support Equipment","A","Weapon System Cost","41 ","Add","U",2013,"Base",NA,NA,17035,NA,NA,0
"1631",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","42 ","2181","Sonar Switches and Transducers","A","Weapon System Cost","42 ","Add","U",2013,"Base",NA,NA,13410,NA,NA,0
"1632",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","43 ","2188","Electronic Warfare MILDEC","A","Weapon System Cost","43 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1633",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","ASW Electronic Equipment","44 ","2210","Submarine Acoustic Warfare System","A","Weapon System Cost","44 ","Add","U",2013,"Base",NA,NA,21489,NA,NA,0
"1634",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","ASW Electronic Equipment","45 ","2213","SSTD","A","Weapon System Cost","45 ","Add","U",2013,"Base",NA,NA,10716,NA,NA,0
"1635",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","ASW Electronic Equipment","46 ","2225","Fixed Surveillance System","A","Weapon System Cost","46 ","Add","U",2013,"Base",NA,NA,98896,NA,NA,0
"1636",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","ASW Electronic Equipment","47 ","2237","SURTASS","A","Weapon System Cost","47 ","Add","U",2013,"Base",NA,NA,2774,NA,NA,0
"1637",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","ASW Electronic Equipment","48 ","2246","Maritime Patrol and Reconnsaisance Force","A","Weapon System Cost","48 ","Add","U",2013,"Base",NA,NA,18428,NA,NA,0
"1638",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","04","Electronic Warfare Equipment","49 ","2312","AN/SLQ-32","A","Weapon System Cost","49 ","Add","U",2013,"Base",NA,NA,92270,NA,NA,0
"1639",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","05","Reconnaissance Equipment","50 ","2360","Shipboard IW Exploit","A","Weapon System Cost","50 ","Add","U",2013,"Base",NA,NA,107060,NA,NA,0
"1640",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","05","Reconnaissance Equipment","51 ","2361","Automated Identification System (AIS)","A","Weapon System Cost","51 ","Add","U",2013,"Base",NA,NA,914,NA,NA,0
"1641",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","06","Submarine Surveillance Equipment","52 ","2560","Submarine Support Equipment Prog","A","Weapon System Cost","52 ","Add","U",2013,"Base",NA,NA,34050,NA,NA,0
"1642",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","53 ","2606","Cooperative Engagement Capability","A","Weapon System Cost","53 ","Add","U",2013,"Base",NA,NA,27881,NA,NA,0
"1643",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","54 ","2608","Trusted Information System (TIS)","A","Weapon System Cost","54 ","Add","U",2013,"Base",NA,NA,448,NA,NA,0
"1644",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","55 ","2611","Naval Tactical Command Support System (NTCSS)","A","Weapon System Cost","55 ","Add","U",2013,"Base",NA,NA,35732,NA,NA,0
"1645",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","56 ","2614","ATDLS","A","Weapon System Cost","56 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1646",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","57 ","2618","Navy Command and Control System (NCCS)","A","Weapon System Cost","57 ","Add","U",2013,"Base",NA,NA,9533,NA,NA,0
"1647",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","58 ","2622","Minesweeping System Replacement","A","Weapon System Cost","58 ","Add","U",2013,"Base",NA,NA,60111,NA,NA,0
"1648",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","59 ","2624","Shallow Water MCM","A","Weapon System Cost","59 ","Add","U",2013,"Base",NA,NA,6950,NA,NA,0
"1649",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","60 ","2657","Navstar GPS Receivers (SPACE)","A","Weapon System Cost","60 ","Add","U",2013,"Base",NA,NA,9089,NA,NA,0
"1650",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","61 ","2666","American Forces Radio and TV Service","A","Weapon System Cost","61 ","Add","U",2013,"Base",NA,NA,7768,NA,NA,0
"1651",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","62 ","2676","Strategic Platform Support Equip","A","Weapon System Cost","62 ","Add","U",2013,"Base",NA,NA,3614,NA,NA,0
"1652",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","08","Training Equipment","63 ","2762","Other Training Equipment","A","Weapon System Cost","63 ","Add","U",2013,"Base",NA,NA,42911,NA,NA,0
"1653",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","64 ","2815","Matcals","A","Weapon System Cost","64 ","Add","U",2013,"Base",NA,NA,5861,NA,NA,0
"1654",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","65 ","2831","Shipboard Air Traffic Control","A","Weapon System Cost","65 ","Add","U",2013,"Base",NA,NA,8362,NA,NA,0
"1655",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","66 ","2832","Automatic Carrier Landing System","A","Weapon System Cost","66 ","Add","U",2013,"Base",NA,NA,15685,NA,NA,0
"1656",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","67 ","2840","National Air Space System","A","Weapon System Cost","67 ","Add","U",2013,"Base",NA,NA,16919,NA,NA,0
"1657",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","68 ","2845","Fleet Air Traffic Control Systems","A","Weapon System Cost","68 ","Add","U",2013,"Base",NA,NA,6828,NA,NA,0
"1658",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","69 ","2846","Landing Systems","A","Weapon System Cost","69 ","Add","U",2013,"Base",NA,NA,7646,NA,NA,0
"1659",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","70 ","2851","ID Systems","A","Weapon System Cost","70 ","Add","U",2013,"Base",NA,NA,35474,NA,NA,0
"1660",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","71 ","2876","Naval Mission Planning Systems","A","Weapon System Cost","71 ","Add","U",2013,"Base",NA,NA,9958,NA,NA,0
"1661",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","72 ","2804","Deployable Joint Command & Control","A","Weapon System Cost","72 ","Add","U",2013,"Base",NA,NA,9064,NA,NA,0
"1662",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","73 ","2900","Maritime Integrated Broadcast System","A","Weapon System Cost","73 ","Add","U",2013,"Base",NA,NA,16026,NA,NA,0
"1663",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","74 ","2906","Tactical/Mobile C4I Systems","A","Weapon System Cost","74 ","Add","U",2013,"Base",NA,NA,11886,NA,NA,0
"1664",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","75 ","2914","DCGS-N","A","Weapon System Cost","75 ","Add","U",2013,"Base",NA,NA,11887,NA,NA,0
"1665",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","76 ","2915","CANES","A","Weapon System Cost","76 ","Add","U",2013,"Base",NA,NA,341398,NA,NA,0
"1666",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","77 ","2920","RADIAC","A","Weapon System Cost","77 ","Add","U",2013,"Base",NA,NA,8083,NA,NA,0
"1667",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","78 ","2925","CANES-Intell","A","Weapon System Cost","78 ","Add","U",2013,"Base",NA,NA,79427,NA,NA,0
"1668",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","79 ","2940","GPETE","A","Weapon System Cost","79 ","Add","U",2013,"Base",NA,NA,6083,NA,NA,0
"1669",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","80 ","2960","Integ Combat System Test Facility","A","Weapon System Cost","80 ","Add","U",2013,"Base",NA,NA,4495,NA,NA,0
"1670",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","81 ","2970","EMI Control Instrumentation","A","Weapon System Cost","81 ","Add","U",2013,"Base",NA,NA,4767,NA,NA,0
"1671",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","82 ","2980","Items Less Than $5 Million","A","Weapon System Cost","82 ","Add","U",2013,"Base",NA,NA,81755,NA,NA,0
"1672",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","83 ","3010","Shipboard Tactical Communications","A","Weapon System Cost","83 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1673",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","84 ","3050","Ship Communications Automation","A","Weapon System Cost","84 ","Add","U",2013,"Base",NA,NA,56870,NA,NA,0
"1674",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","85 ","3051","Maritime Domain Awareness (MDA)","A","Weapon System Cost","85 ","Add","U",2013,"Base",NA,NA,1063,NA,NA,0
"1675",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","86 ","3057","Communications Items Under $5M","A","Weapon System Cost","86 ","Add","U",2013,"Base",NA,NA,28522,NA,NA,0
"1676",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","12","Submarine Communications","87 ","3107","Submarine Broadcast Support","A","Weapon System Cost","87 ","Add","U",2013,"Base",NA,NA,4183,NA,NA,0
"1677",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","12","Submarine Communications","88 ","3130","Submarine Communication Equipment","A","Weapon System Cost","88 ","Add","U",2013,"Base",NA,NA,69025,NA,NA,0
"1678",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","89 ","3215","Satellite Communications Systems","A","Weapon System Cost","89 ","Add","U",2013,"Base",NA,NA,49294,NA,NA,0
"1679",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","90 ","3216","Navy Multiband Terminal (NMT)","A","Weapon System Cost","90 ","Add","U",2013,"Base",NA,NA,184825,NA,NA,0
"1680",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","91 ","3302","JCS Communications Equipment","A","Weapon System Cost","91 ","Add","U",2013,"Base",NA,NA,2180,NA,NA,0
"1681",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","92 ","3303","Electrical Power Systems","A","Weapon System Cost","92 ","Add","U",2013,"Base",NA,NA,1354,NA,NA,0
"1682",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","93 ","3368","Naval Shore Communications","A","Weapon System Cost","93 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1683",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","94 ","3415","Info Systems Security Program (ISSP)","A","Weapon System Cost","94 ","Add","U",2013,"Base",NA,NA,144104,NA,NA,0
"1684",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","95 ","3417","MIO Intel Exploitation Team","A","Weapon System Cost","95 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1685",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","16","Cryptologic Equipment","96 ","3501","Cryptologic Communications Equip","A","Weapon System Cost","96 ","Add","U",2013,"Base",NA,NA,12604,NA,NA,0
"1686",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","17","Other Electronic Support","97 ","3620","Coast Guard Equipment","A","Weapon System Cost","97 ","Add","U",2013,"Base",NA,NA,6680,NA,NA,0
"1687",2014,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","19","Drug Interdiction Support","98 ","3820","Other Drug Interdiction Support","A","Weapon System Cost","98 ","Add","U",2013,"Base",NA,NA,0,NA,NA,0
"1688",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","01","Sonobuoys","99 ","4048","Sonobuoys - All Types","A","Weapon System Cost","99 ","Add","U",2013,"Base",NA,NA,104677,NA,NA,0
"1689",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","100","4204","Weapons Range Support Equipment","A","Weapon System Cost","100","Add","U",2013,"Base",NA,NA,70753,NA,NA,0
"1690",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","101","4208","Expeditionary Airfields","A","Weapon System Cost","101","Add","U",2013,"Base",NA,NA,8678,NA,NA,0
"1691",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","102","4214","Aircraft Rearming Equipment","A","Weapon System Cost","102","Add","U",2013,"Base",NA,NA,11349,NA,NA,0
"1692",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","103","4216","Aircraft Launch & Recovery Equipment","A","Weapon System Cost","103","Add","U",2013,"Base",NA,NA,82618,NA,NA,0
"1693",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","104","4226","Meteorological Equipment","A","Weapon System Cost","104","Add","U",2013,"Base",NA,NA,18339,NA,NA,0
"1694",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","105","4242","DCRS/DPL","A","Weapon System Cost","105","Add","U",2013,"Base",NA,NA,1414,NA,NA,0
"1695",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","106","4244","Aviation Life Support","A","Weapon System Cost","106","Add","U",2013,"Base",NA,NA,40475,NA,NA,0
"1696",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","107","4248","Airborne Mine Countermeasures","A","Weapon System Cost","107","Add","U",2013,"Base",NA,NA,61552,NA,NA,0
"1697",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","108","4255","Lamps MK III Shipboard Equipment","A","Weapon System Cost","108","Add","U",2013,"Base",NA,NA,18771,NA,NA,0
"1698",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","109","4264","Portable Electronic Maintenance Aids","A","Weapon System Cost","109","Add","U",2013,"Base",NA,NA,7954,NA,NA,0
"1699",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","110","4265","Other Aviation Support Equipment","A","Weapon System Cost","110","Add","U",2013,"Base",NA,NA,10023,NA,NA,0
"1700",2014,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","111","4267","Autonomic Logistics Information System (ALIS)","A","Weapon System Cost","111","Add","U",2013,"Base",NA,NA,3826,NA,NA,0
"1701",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","112","5112","Naval Fires Control System","A","Weapon System Cost","112","Add","U",2013,"Base",NA,NA,3472,NA,NA,0
"1702",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","113","5209","Gun Fire Control Equipment","A","Weapon System Cost","113","Add","U",2013,"Base",NA,NA,4528,NA,NA,0
"1703",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","114","5237","NATO Seasparrow","A","Weapon System Cost","114","Add","U",2013,"Base",NA,NA,8960,NA,NA,0
"1704",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","115","5238","RAM GMLS","A","Weapon System Cost","115","Add","U",2013,"Base",NA,NA,1185,NA,NA,0
"1705",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","116","5239","Ship Self Defense System","A","Weapon System Cost","116","Add","U",2013,"Base",NA,NA,55371,NA,NA,0
"1706",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","117","5246","AEGIS Support Equipment","A","Weapon System Cost","117","Add","U",2013,"Base",NA,NA,81614,NA,NA,0
"1707",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","118","5253","Tomahawk Support Equipment","A","Weapon System Cost","118","Add","U",2013,"Base",NA,NA,77767,NA,NA,0
"1708",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","119","5260","Vertical Launch Systems","A","Weapon System Cost","119","Add","U",2013,"Base",NA,NA,754,NA,NA,0
"1709",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","120","5265","Maritime Integrated Planning System-MIPS","A","Weapon System Cost","120","Add","U",2013,"Base",NA,NA,4965,NA,NA,0
"1710",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","04","FBM Support Equipment","121","5358","Strategic Missile Systems Equip","A","Weapon System Cost","121","Add","U",2013,"Base",NA,NA,181049,NA,NA,0
"1711",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","122","5420","SSN Combat Control Systems","A","Weapon System Cost","122","Add","U",2013,"Base",NA,NA,71316,NA,NA,0
"1712",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","123","5431","Submarine ASW Support Equipment","A","Weapon System Cost","123","Add","U",2013,"Base",NA,NA,4018,NA,NA,0
"1713",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","124","5449","Surface ASW Support Equipment","A","Weapon System Cost","124","Add","U",2013,"Base",NA,NA,6465,NA,NA,0
"1714",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","125","5455","ASW Range Support Equipment","A","Weapon System Cost","125","Add","U",2013,"Base",NA,NA,47930,NA,NA,0
"1715",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","126","5509","Explosive Ordnance Disposal Equip","A","Weapon System Cost","126","Add","U",2013,"Base",NA,NA,3579,NA,NA,0
"1716",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","127","5543","Items Less Than $5 Million","A","Weapon System Cost","127","Add","U",2013,"Base",NA,NA,3125,NA,NA,0
"1717",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","128","5530","Anti-Ship Missile Decoy System","A","Weapon System Cost","128","Add","U",2013,"Base",NA,NA,31743,NA,NA,0
"1718",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","129","5660","Surface Training Device Mods","A","Weapon System Cost","129","Add","U",2013,"Base",NA,NA,34174,NA,NA,0
"1719",2014,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","130","5661","Submarine Training Device Mods","A","Weapon System Cost","130","Add","U",2013,"Base",NA,NA,23450,NA,NA,0
"1720",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","131","6003","Passenger Carrying Vehicles","A","Weapon System Cost","131","Add","U",2013,"Base",NA,NA,7158,NA,NA,0
"1721",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","132","6007","General Purpose Trucks","A","Weapon System Cost","132","Add","U",2013,"Base",NA,NA,3325,NA,NA,0
"1722",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","133","6024","Construction & Maintenance Equip","A","Weapon System Cost","133","Add","U",2013,"Base",NA,NA,8692,NA,NA,0
"1723",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","134","6027","Fire Fighting Equipment","A","Weapon System Cost","134","Add","U",2013,"Base",NA,NA,14533,NA,NA,0
"1724",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","135","6028","Tactical Vehicles","A","Weapon System Cost","135","Add","U",2013,"Base",NA,NA,15330,NA,NA,0
"1725",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","136","6033","Amphibious Equipment","A","Weapon System Cost","136","Add","U",2013,"Base",NA,NA,10803,NA,NA,0
"1726",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","137","6058","Pollution Control Equipment","A","Weapon System Cost","137","Add","U",2013,"Base",NA,NA,7265,NA,NA,0
"1727",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","138","6060","Items Under $5 Million","A","Weapon System Cost","138","Add","U",2013,"Base",NA,NA,15252,NA,NA,0
"1728",2014,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","139","6075","Physical Security Vehicles","A","Weapon System Cost","139","Add","U",2013,"Base",NA,NA,1161,NA,NA,0
"1729",2014,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","140","7015","Materials Handling Equipment","A","Weapon System Cost","140","Add","U",2013,"Base",NA,NA,15204,NA,NA,0
