"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","104","03",,"5237","NATO Seasparrow","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,13514,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","105","03",,"5238","RAM GMLS","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,7535,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","106","03",,"5239","Ship Self Defense System","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,33974,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","107","03",,"5246","AEGIS Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,99119,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","108","03",,"5253","Tomahawk Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,87277,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","109","03",,"5260","Vertical Launch Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,3396,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","110","03",,"5265","Maritime Integrated Planning System-MIPS","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","111","04",,"5358","Strategic Missile Systems Equip","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,154823,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","112","05",,"5420","SSN Combat Control Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,113551,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","113","05",,"5431","Submarine ASW Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,5184,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","114","05",,"5449","Surface ASW Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,13604,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","115","05",,"5455","ASW Range Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,7234,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","116","06",,"5509","Explosive Ordnance Disposal Equip","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,90975,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","117","06",,"5543","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,3467,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","118","07",,"5530","Anti-Ship Missile Decoy System","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,33524,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","119","07",,"5660","Surface Training Device Mods","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,7407,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","120","07",,"5661","Submarine Training Device Mods","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,25193,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","121","01",,"6003","Passenger Carrying Vehicles","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,4859,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","122","01",,"6007","General Purpose Trucks","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2182,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","123","01",,"6024","Construction & Maintenance Equip","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,28853,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","124","01",,"6027","Fire Fighting Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,12936,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","125","01",,"6028","Tactical Vehicles","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,192493,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","126","01",,"6033","Amphibious Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2941,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","127","01",,"6058","Pollution Control Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,5081,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","128","01",,"6060","Items Under $5 Million","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,28078,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","129","01",,"6075","Physical Security Vehicles","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2242,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","06","Supply Support Equipment","130","01",,"7015","Materials Handling Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,20462,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","06","Supply Support Equipment","131","01",,"7050","Other Supply Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,9538,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","06","Supply Support Equipment","132","01",,"7066","First Destination Transportation","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,6198,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","06","Supply Support Equipment","133","01",,"7069","Special Purpose Supply Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,71659,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","134","01",,"8081","Training Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,11692,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","135","02",,"8106","Command Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,57132,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","136","02",,"8108","Education Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2078,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","137","02",,"8109","Medical Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,5860,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","138","02",,"8114","Naval MIP Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,1838,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","140","02",,"8118","Operating Forces Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,26855,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","141","02",,"8120","C4ISR Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,46993,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","142","02",,"8126","Environmental Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,16437,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","143","02",,"8128","Physical Security Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,171886,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","144","02",,"8161","Enterprise Information Technology","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,80529,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","147","04",,"8380","Judgment Fund Reimbursement","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,3,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","148","05",,"8150","Cancelled Account Adjustments","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,441,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","","07","Personnel & Command Support Equip","","99",,"9999999999","Classified Programs","","","Add","U",,2010,"Total",,,,,,10524,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","08","Spares and Repair Parts","149","01",,"9020","Spares And Repair Parts","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,235845,,,,,,0
,2012,"1810N",,,"Other Procurement, Navy","NAVY","20","Undistributed","150","99",,"FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","1  ","01",,"2021","AAV7A1 PIP","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,5245,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","2  ","01",,"2038","LAV PIP","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,73471,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","3  ","02",,"2064","Expeditionary Fire Support System","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,19531,,,,,,15
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","4  ","02",,"2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,60371,,,,,,18
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","5  ","02",,"2212","High Mobility Artillery Rocket System","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,66984,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","6  ","02",,"2220","Weapons And Combat Vehicles Under $5 Million","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,19315,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","7  ","04",,"2061","Modification Kits","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,108086,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","8  ","04",,"2208","Weapons Enhancement Program","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,38346,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","9  ","01",,"3006","Ground Based Air Defense","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2352,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","10 ","01",,"3011","Javelin","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","11 ","01",,"3016","Follow On To SMAW","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","12 ","01",,"3017","Anti-Armor Weapons System-Heavy (AAWS-H)","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,75705,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","13 ","03",,"3123","Modification Kits","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,9755,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","14 ","04",,"4190","Unit Operations Center","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,19028,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","15 ","07",,"4181","Repair And Test Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,43201,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","16 ","09",,"4617","Combat Support System","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,12604,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","17 ","09",,"4652","Modification Kits","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","18 ","14",,"4620","Items Under $5 Million (Comm & Elec)","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,6920,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","19 ","14",,"4640","Air Operations C2 Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,47107,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","20 ","15",,"4650","Radar Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,11277,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","21 ","16",,"4733","Fire Support System","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2816,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","22 ","16",,"4747","Intelligence Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,83114,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","24 ","16",,"4757","RQ-11 UAV","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,41492,,,,,,135
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","25 ","16",,"4767","DCGS-MC","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","28 ","18",,"4930","Night Vision Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,10328,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","29 ","19",,"4630","Common Computer Resources","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,141725,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","30 ","19",,"4631","Command Post Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,52578,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","31 ","19",,"4633","Radio Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,81669,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","32 ","19",,"4634","Comm Switching & Control Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,108514,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","04","Communications & electronics equipment","33 ","19",,"4635","Comm & Elec Infrastructure Support","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,15822,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","","04","Communications & electronics equipment","","99",,"9999999999","Classified Programs","","","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","34 ","01",,"5003","Commercial Passenger Vehicles","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,1261,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","35 ","01",,"5006","Commercial Cargo Vehicles","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,13568,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","36 ","02",,"5045","5/4T Truck HMMWV (MYP)","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,36523,,,,,,213
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","37 ","02",,"5050","Motor Transport Modifications","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2936,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","38 ","02",,"5088","Medium Tactical Vehicle Replacement","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,139313,,,,,,73
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","39 ","02",,"5093","Logistics Vehicle System Rep","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,271639,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","40 ","02",,"5097","Family Of Tactical Trailers","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,34538,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","41 ","02",,"5132","Trailers","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,18066,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","05","Support Vehicles","42 ","03",,"5230","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,5930,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","43 ","01",,"6054","Environmental Control Equip Assort","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,10184,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","44 ","01",,"6274","Bulk Liquid Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,20564,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","45 ","01",,"6277","Tactical Fuel Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,66372,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","46 ","01",,"6366","Power Equipment Assorted","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,54328,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","47 ","01",,"6518","Amphibious Support Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,23750,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","48 ","01",,"6520","EOD Systems","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,1379241,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","49 ","02",,"6438","Physical Security Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,123731,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","50 ","02",,"6441","Garrison Mobile Engineer Equipment (GMEE)","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,12463,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","51 ","02",,"6462","Material Handling Equip","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,105849,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","52 ","02",,"6468","First Destination Transportation","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,5285,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","53 ","03",,"6522","Field Medical Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,24790,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","54 ","03",,"6532","Training Devices","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,117473,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","55 ","03",,"6543","Container Family","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,3758,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","56 ","03",,"6544","Family Of Construction Equipment","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,61099,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","57 ","03",,"6545","Family Of Internally Transportable Veh (ITV)","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,10329,,,,,,40
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","58 ","03",,"6548","Bridge Boats","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","59 ","03",,"6613","Rapid Deployable Kitchen","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2207,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","60 ","04",,"6670","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,55578,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","07","Spares and Repair Parts","61 ","01",,"7000","Spares And Repair Parts","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,34595,,,,,,0
,2012,"1109N",,,"Procurement, Marine Corps","NAVY","20","Undistributed","62 ","99",,"FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","1  ","03",,"ATA000","F-35","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2251645,,,,,,10
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","1  ","03",,"ATA000","F-35","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,-171437,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","2  ","03",,"ATA000","F-35","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,277741,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","3  ","03",,"ATF000","F-22A","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,234869,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","3  ","03",,"ATF000","F-22A","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,-140000,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","4  ","02",,"C017A0","C-17A (MYP)","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,2598525,,,,,,10
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","5  ","03",,"C130J0","C-130J","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,392130,,,,,,4
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","5  ","03",,"C130J0","C-130J","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,-35379,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","6  ","03",,"C130J0","C-130J","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,107667,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","7  ","03",,"C130JH","HC-130J","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","7  ","03",,"C130JH","HC-130J","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","8  ","03",,"C130JH","HC-130J","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","9  ","03",,"C130JM","MC-130J","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","9  ","03",,"C130JM","MC-130J","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","10 ","03",,"C130JM","MC-130J","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","11 ","03",,"HMC130","HC/MC-130 RECAP","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,453856,,,,,,2
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","11 ","03",,"HMC130","HC/MC-130 RECAP","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,-79782,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","12 ","03",,"HMC130","HC/MC-130 RECAP","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,136936,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","13 ","03",,"LCA000","C-27J","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,318066,,,,,,8
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","14 ","01",,"LMA000","Light Mobility Aircraft","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","15 ","01",,"PFP000","USAFA Powered Flight Program","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,8931,,,,,,32
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","16 ","03",,"JPATS0","T-6","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,12663,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","17 ","01",,"HCX000","Common Vertical Lift Support","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","17 ","01",,"HCX000","Common Vertical Lift Support","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","18 ","01",,"HCX000","Common Vertical Lift Support","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,0,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","19 ","01",,"V022A0","V22 Osprey","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,459028,,,,,,5
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","19 ","01",,"V022A0","V22 Osprey","B","Less: Advance Procurement (PY)","Add","U",,2010,"Total",,,,,,-23148,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","20 ","01",,"V022A0","V22 Osprey","C","Advance Procurement (CY)","Add","U",,2010,"Total",,,,,,13835,,,,,,0
,2012,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","21 ","04",,"C012A0","C-12 A","A","Weapon System Cost","Add","U",,2010,"Total",,,,,,40000,,,,,,5
