"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"605",2017,2011,"Total","1007F",3725130,0
"606",2017,2011,"Total","1008F",480088,0
"607",2017,2011,"Total","1009F",774164,0
"608",2017,2011,"Total","1105N",27423380,0
"609",2017,2011,"Total","1108N",1353208,0
"610",2017,2011,"Total","1405N",3897502,0
"611",2017,2011,"Total","1453N",53429290,0
"612",2017,2011,"Total","2010A",104542428,0
"613",2017,2011,"Total","2060A",16804398,0
"614",2017,2011,"Total","2070A",9206160,0
"615",2017,2011,"Total","3500F",55854970,0
"616",2017,2011,"Total","3700F",3220830,0
"617",2017,2011,"Total","3850F",5895458,0
"618",2017,2011,"Total","by appropriation.",0,0
"619",2017,2011,"Total","level for each appropriation.",0,0
"620",2017,2011,"Total","Unlabeled",0,0
"621",2017,2012,"Base","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"622",2017,2012,"Base","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"623",2017,2012,"Base","1000N",0,0
"624",2017,2012,"Base","1001N",0,0
"625",2017,2012,"Base","1002N",0,0
"626",2017,2012,"Base","1003N",0,0
"627",2017,2012,"Base","1004A",0,0
"628",2017,2012,"Base","1005A",0,0
"629",2017,2012,"Base","1006A",0,0
"630",2017,2012,"Base","1007F",0,0
"631",2017,2012,"Base","1008F",0,0
"632",2017,2012,"Base","1009F",0,0
"633",2017,2012,"Base","1105N",0,0
"634",2017,2012,"Base","1108N",0,0
"635",2017,2012,"Base","1405N",0,0
"636",2017,2012,"Base","1453N",0,0
"637",2017,2012,"Base","2010A",0,0
"638",2017,2012,"Base","2060A",0,0
"639",2017,2012,"Base","2070A",0,0
"640",2017,2012,"Base","3500F",0,0
"641",2017,2012,"Base","3700F",0,0
"642",2017,2012,"Base","3850F",0,0
"643",2017,2012,"Base","by appropriation.",0,0
"644",2017,2012,"Base","level for each appropriation.",0,0
"645",2017,2012,"Base","Unlabeled",0,0
"646",2017,2012,"OCO","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"647",2017,2012,"OCO","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"648",2017,2012,"OCO","1000N",0,0
"649",2017,2012,"OCO","1001N",0,0
"650",2017,2012,"OCO","1002N",0,0
"651",2017,2012,"OCO","1003N",0,0
"652",2017,2012,"OCO","1004A",0,0
"653",2017,2012,"OCO","1005A",0,0
"654",2017,2012,"OCO","1006A",0,0
"655",2017,2012,"OCO","1007F",0,0
"656",2017,2012,"OCO","1008F",0,0
"657",2017,2012,"OCO","1009F",0,0
"658",2017,2012,"OCO","1105N",0,0
"659",2017,2012,"OCO","1108N",0,0
"660",2017,2012,"OCO","1405N",0,0
"661",2017,2012,"OCO","1453N",0,0
"662",2017,2012,"OCO","2010A",0,0
"663",2017,2012,"OCO","2060A",0,0
"664",2017,2012,"OCO","2070A",0,0
"665",2017,2012,"OCO","3500F",0,0
"666",2017,2012,"OCO","3700F",0,0
"667",2017,2012,"OCO","3850F",0,0
"668",2017,2012,"OCO","by appropriation.",0,0
"669",2017,2012,"OCO","level for each appropriation.",0,0
"670",2017,2012,"OCO","Unlabeled",0,0
"671",2017,2012,"Total","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"672",2017,2012,"Total","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"673",2017,2012,"Total","1000N",0,0
"674",2017,2012,"Total","1001N",0,0
"675",2017,2012,"Total","1002N",0,0
"676",2017,2012,"Total","1003N",0,0
"677",2017,2012,"Total","1004A",0,0
"678",2017,2012,"Total","1005A",0,0
"679",2017,2012,"Total","1006A",0,0
"680",2017,2012,"Total","1007F",0,0
"681",2017,2012,"Total","1008F",0,0
"682",2017,2012,"Total","1009F",0,0
"683",2017,2012,"Total","1105N",0,0
"684",2017,2012,"Total","1108N",0,0
"685",2017,2012,"Total","1405N",0,0
"686",2017,2012,"Total","1453N",0,0
"687",2017,2012,"Total","2010A",0,0
"688",2017,2012,"Total","2060A",0,0
"689",2017,2012,"Total","2070A",0,0
"690",2017,2012,"Total","3500F",0,0
"691",2017,2012,"Total","3700F",0,0
"692",2017,2012,"Total","3850F",0,0
"693",2017,2012,"Total","by appropriation.",0,0
"694",2017,2012,"Total","level for each appropriation.",0,0
"695",2017,2012,"Total","Unlabeled",0,0
