"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"616",2017,2017,"OCO","1004A",0,0
"617",2017,2017,"OCO","1005A",0,0
"618",2017,2017,"OCO","1006A",0,0
"619",2017,2017,"OCO","1007F",0,0
"620",2017,2017,"OCO","1008F",0,0
"621",2017,2017,"OCO","1009F",0,0
"622",2017,2017,"OCO","1105N",0,0
"623",2017,2017,"OCO","1108N",0,0
"624",2017,2017,"OCO","1405N",0,0
"625",2017,2017,"OCO","1453N",0,0
"626",2017,2017,"OCO","2010A",0,0
"627",2017,2017,"OCO","2060A",0,0
"628",2017,2017,"OCO","2070A",0,0
"629",2017,2017,"OCO","3500F",0,0
"630",2017,2017,"OCO","3700F",0,0
"631",2017,2017,"OCO","3850F",0,0
"632",2017,2017,"Total","1000N",0,0
"633",2017,2017,"Total","1001N",0,0
"634",2017,2017,"Total","1002N",0,0
"635",2017,2017,"Total","1003N",0,0
"636",2017,2017,"Total","1004A",0,0
"637",2017,2017,"Total","1005A",0,0
"638",2017,2017,"Total","1006A",0,0
"639",2017,2017,"Total","1007F",0,0
"640",2017,2017,"Total","1008F",0,0
"641",2017,2017,"Total","1009F",0,0
"642",2017,2017,"Total","1105N",0,0
"643",2017,2017,"Total","1108N",0,0
"644",2017,2017,"Total","1405N",0,0
"645",2017,2017,"Total","1453N",0,0
"646",2017,2017,"Total","2010A",0,0
"647",2017,2017,"Total","2060A",0,0
"648",2017,2017,"Total","2070A",0,0
"649",2017,2017,"Total","3500F",0,0
"650",2017,2017,"Total","3700F",0,0
"651",2017,2017,"Total","3850F",0,0
