"","SourceFiscalYear","Account","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","Treasury.Agency","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"2512",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","MEDICAL CENTERS & HOSPITALS","FORT HOOD, TEXAS","2009","Hospital Replacement, Phase 2","D","Total",NA,NA,NA,1224000,NA
"2513",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING BUILDINGS","FORT SAM HOUSTON, TEXAS","2009","Medical Instructional Facility","D","Total",NA,NA,NA,52000,NA
"2514",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","ECIP","D","Total",NA,NA,NA,6016,NA
"2515",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2009","FY 2009 Rescission","D","Total",NA,NA,NA,-84024,NA
"2516",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","GENERAL","VARIOUS WORLDWIDE LOCATIONS","2009","Foreign Currency","D","Total",NA,NA,NA,3392,NA
"2517",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","AK","ALASKA","DISPENSARIES & CLINICS","ELMENDORF AFB","2010","Aeromedical Services/Mental Health Clinic","D","Total",NA,100068,NA,NA,NA
"2518",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","AK","ALASKA","DISPENSARIES & CLINICS","FORT RICHARDSON","2010","Health Clinic","D","Total",NA,14072,NA,NA,NA
"2519",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","CO","COLORADO","DISPENSARIES & CLINICS","FORT CARSON, COLORADO","2010","Health And Dental Clinic","D","Total",NA,127600,NA,NA,NA
"2520",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GA","GEORGIA","MED & MED SUPPORT FAC","FORT BENNING","2010","Blood Donor Center Replacement","D","Total",NA,49252,NA,NA,NA
"2521",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GA","GEORGIA","DENTAL CLINICS","FORT BENNING","2010","Dental Clinic","D","Total",NA,19548,NA,NA,NA
"2522",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GA","GEORGIA","DISPENSARIES & CLINICS","FORT STEWART, GEORGIA","2010","Health And Dental Clinic","D","Total",NA,88800,NA,NA,NA
"2523",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","KY","KENTUCKY","DISPENSARIES & CLINICS","FORT CAMPBELL, KENTUCKY","2010","Health Clinic","D","Total",NA,34400,NA,NA,NA
"2524",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E SCIENCE LABORARTORIES","ABERDEEN PROVING GROUND","2010","Usamricd Replacement, Inc II","D","Total",NA,334200,NA,NA,NA
"2525",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","AIRFIELD OPERATIONAL BUILDINGS","FORT DETRICK","2010","Boundary Gate At Nalin Pond","D","Total",NA,43000,NA,NA,NA
"2526",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","REPLACE TELE. AND SECURITY FORCES FACILITY","FORT DETRICK","2010","Emergency Service Center","D","Total",NA,64500,NA,NA,NA
"2527",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","AIRFIELD OPERATIONAL BUILDINGS","FORT DETRICK","2010","Nibc Truck Inspection Station & Road","D","Total",NA,11728,NA,NA,NA
"2528",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E SCIENCE LABORARTORIES","FORT DETRICK","2010","Usamriid Stage I, Inc IV","D","Total",NA,324000,NA,NA,NA
"2529",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","MEDICAL CENTERS & HOSPITALS","GUAM","2010","Hospital Replacement Increment I","D","Total",NA,1223918,NA,NA,NA
"2530",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MO","MISSOURI","DENTAL CLINICS","FORT LEONARD WOOD","2010","Dental Clinic Addition","D","Total",NA,22280,NA,NA,NA
"2531",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","DISPENSARIES & CLINICS","FORT BRAGG","2010","Consolidated Health Clinic","D","Total",NA,105544,NA,NA,NA
"2532",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","DISPENSARIES & CLINICS","FORT BRAGG","2010","Health Clinic","D","Total",NA,125088,NA,NA,NA
"2533",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","DENTAL CLINICS","FORT SILL","2010","Dental Clinic","D","Total",NA,42216,NA,NA,NA
"2534",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","DISPENSARIES & CLINICS","FORT BLISS","2010","Health And Dental Clinic","D","Total",NA,98400,NA,NA,NA
"2535",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","MEDICAL CENTERS & HOSPITALS","FORT BLISS","2010","Hospital Replacement Increment 1","D","Total",NA,1226925,NA,NA,NA
"2536",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","MEDICAL CENTERS & HOSPITALS","LACKLAND AFB","2010","Ambulatory Care Center, Phase 1","D","Total",NA,290440,NA,NA,NA
"2537",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","DENTAL CLINICS","LACKLAND AFB","2010","Dental Clinic Replacement","D","Total",NA,117272,NA,NA,NA
"2538",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","DISPENSARIES & CLINICS","ROYAL AIR FORCE ALCONBURY","2010","Medical/Dental Clinic Replacement","D","Total",NA,56908,NA,NA,NA
"2539",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","WA","WASHINGTON","DISPENSARIES & CLINICS","FORT LEWIS","2010","Health And Dental Clinic","D","Total",NA,62544,NA,NA,NA
"2540",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GA","GEORGIA","DISPENSARIES & CLINICS","FORT STEWART, GEORGIA","2011","Health Clinic Addtion/Alteration","D","Total",140400,NA,NA,NA,NA
"2541",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GU","GUAM","MEDICAL CENTERS & HOSPITALS","AGANA NAVAL AIR STATION","2011","Hospital Replacement, Incr 2","D","Total",210000,NA,NA,NA,NA
"2542",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GY","GERMANY","DISPENSARIES & CLINICS","KATTERBACH","2011","Health/Dental Clinic Replacement","D","Total",148400,NA,NA,NA,NA
"2543",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","GY","GERMANY","DISPENSARIES & CLINICS","VILSECK","2011","Health Clinic Add/Alt","D","Total",139200,NA,NA,NA,NA
"2544",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","KR","KOREA","DISPENSARIES & CLINICS","CAMP CARROLL","2011","Health/Dental Clinic Replacement","D","Total",78000,NA,NA,NA,NA
"2545",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","DISPENSARIES & CLINICS","HANSCOM AFB","2011","Mental Health Clinic Addition","D","Total",11600,NA,NA,NA,NA
"2546",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E SCIENCE LABORARTORIES","ABERDEEN PROVING GROUND","2011","USAMRICD Replacement, Inc 3","D","Total",315000,NA,NA,NA,NA
"2547",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","BUILDING IMPROVEMENTS","BETHESDA NAVAL HOSPITAL","2011","NNMC Parking Expansion","D","Total",68400,NA,NA,NA,NA
"2548",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","MISC PERSONNEL SUPPORT & SERVICE FAC","BETHESDA NAVAL HOSPITAL","2011","Transient Wounded Warrior Lodging","D","Total",251600,NA,NA,NA,NA
"2549",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","INSTALL & ORG COVERED STORAGE","FORT DETRICK","2011","Consolidated Logistics Facility","D","Total",92400,NA,NA,NA,NA
"2550",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","COMMUNICATION BUILDINGS","FORT DETRICK","2011","Information Services Facility Expansion","D","Total",17200,NA,NA,NA,NA
"2551",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","OTHER OPERATIONAL","FORT DETRICK","2011","NIBC Security Fencing And Equipment","D","Total",10800,NA,NA,NA,NA
"2552",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","POTABLE WATER SUPPLY, TREATMENT & STORAGE","FORT DETRICK","2011","Supplemental Water Storage","D","Total",14800,NA,NA,NA,NA
"2553",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E SCIENCE LABORARTORIES","FORT DETRICK","2011","USAMRIID Stage I, Inc 5","D","Total",52200,NA,NA,NA,NA
"2554",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","POTABLE WATER SUPPLY, TREATMENT & STORAGE","FORT DETRICK","2011","Water Treatment Plant Repair & Supplement","D","Total",47600,NA,NA,NA,NA
"2555",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","DISPENSARIES & CLINICS","WHITE SANDS","2011","Health And Dental Clinics","D","Total",91600,NA,NA,NA,NA
"2556",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","MEDICAL CENTERS & HOSPITALS","FORT BLISS","2011","Hospital Replacement Incr 2","D","Total",441300,NA,NA,NA,NA
"2557",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","MEDICAL CENTERS & HOSPITALS","LACKLAND AFB","2011","Ambulatory Care Center Phase 2","D","Total",650000,NA,NA,NA,NA
"2558",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","VA","VIRGINIA","DENTAL CLINICS","FORT BELVOIR","2011","Dental Clinic Replacement","D","Total",25200,NA,NA,NA,NA
"2559",2011,"0500","Milcon,Def-Wide","TMA","01","MAJOR CONSTRUCTION","WA","WASHINGTON","DISPENSARIES & CLINICS","FORT LEWIS","2011","Preventive Medicine Facility","D","Total",33600,NA,NA,NA,NA
"2560",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","CONTINGENCY CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Contingency Construction","D","Total",NA,NA,NA,15000,NA
"2561",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Improvement Program","D","Total",NA,NA,NA,69780,NA
"2562",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Foreign Currency","D","Total",NA,NA,NA,14916,NA
"2563",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","BE","BELGIUM","GENERAL","BRUSSELS","2010","NATO Headquarters Facility","D","Total",NA,165600,NA,NA,NA
"2564",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","CONTINGENCY CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Contingency Construction","D","Total",NA,30000,NA,NA,NA
"2565",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Energy Conservation Improvement Program","D","Total",NA,573444,NA,NA,NA
"2566",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","BE","BELGIUM","GENERAL","BRUSSELS","2011","NATO Headquarters Facility","D","Total",127452,NA,NA,NA,NA
"2567",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","CONTINGENCY CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Contingency Construction","D","Total",30000,NA,NA,NA,NA
"2568",2011,"0500","Milcon,Def-Wide","UNDD","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Energy Conservation Improvement Program","D","Total",480000,NA,NA,NA,NA
"2569",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","INDOOR ATHLETIC FAC","PENTAGON","2009","Pentagon Athletic Center Phase 2","D","Total",NA,NA,NA,27868,NA
"2570",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","OTHER OPERATIONAL","PENTAGON","2009","Pfpa Hazmat Facility","D","Total",NA,NA,NA,65604,NA
"2571",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ELECTRIC POWER SOURCE","PENTAGON","2009","Raven Rock West Power Plant","D","Total",NA,NA,NA,62288,NA
"2572",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ELECTRIC POWER SOURCE","PENTAGON","2010","Pentagon Electrical Upgrade","D","Total",NA,77088,NA,NA,NA
"2573",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ELECTRIC POWER SOURCE","PENTAGON","2010","Secondary Uninterruptible Power Raven Rock","D","Total",NA,33600,NA,NA,NA
"2574",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","OTHER OPERATIONAL","PENTAGON","2011","Pentagon Metro & Corridor 8 Screening Fac.","D","Total",25892,NA,NA,NA,NA
"2575",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ELECTRIC POWER SOURCE","PENTAGON","2011","Power Plant Modernization Phase 3","D","Total",207712,NA,NA,NA,NA
"2576",2011,"0500","Milcon,Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","OTHER OPERATIONAL","PENTAGON","2011","Secure Access Lane-Remote Vehicle Screening","D","Total",19692,NA,NA,NA,NA
"2577",2011,"0500","Milcon,Def-Wide","DLA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","2009","Unspecified Minor Construction","D","Total",NA,NA,NA,12297,NA
"2578",2011,"0500","Milcon,Def-Wide","DLA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","2010","Unspecified Minor Construction","D","Total",NA,12300,NA,NA,NA
"2579",2011,"0500","Milcon,Def-Wide","DLA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","2011","Unspecified Minor Construction","D","Total",15774,NA,NA,NA,NA
"2580",2011,"0500","Milcon,Def-Wide","DODEA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Unspecified Minor Construction","D","Total",NA,NA,NA,1146,NA
"2581",2011,"0500","Milcon,Def-Wide","DODEA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Unspecified Minor Construction","D","Total",NA,20400,NA,NA,NA
"2582",2011,"0500","Milcon,Def-Wide","DODEA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Unspecified Minor Construction","D","Total",41523,NA,NA,NA,NA
"2583",2011,"0500","Milcon,Def-Wide","MDA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Unspecified Minor Construction","D","Total",NA,NA,NA,10371,NA
"2584",2011,"0500","Milcon,Def-Wide","MDA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Minor Construction","D","Total",NA,11151,NA,NA,NA
"2585",2011,"0500","Milcon,Def-Wide","SOCOM","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Unspecified Minor Const","D","Total",NA,NA,NA,23091,NA
"2586",2011,"0500","Milcon,Def-Wide","SOCOM","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","2010","Unspecified Minor Const","D","Total",NA,18066,NA,NA,NA
"2587",2011,"0500","Milcon,Def-Wide","SOCOM","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","VARIOUS WORLDWIDE LOCATIONS","2011","Unspecified Minor Const","D","Total",22989,NA,NA,NA,NA
"2588",2011,"0500","Milcon,Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Exercise Related Construction","D","Total",NA,NA,NA,27684,NA
"2589",2011,"0500","Milcon,Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Exercise Related Construction","D","Total",NA,23583,NA,NA,NA
"2590",2011,"0500","Milcon,Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Exercise Related Construction","D","Total",24630,NA,NA,NA,NA
"2591",2011,"0500","Milcon,Def-Wide","TMA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Minor Construction","D","Total",NA,NA,NA,11970,NA
"2592",2011,"0500","Milcon,Def-Wide","TMA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Minor Construction","D","Total",NA,13575,NA,NA,NA
"2593",2011,"0500","Milcon,Def-Wide","TMA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Minor Construction","D","Total",14652,NA,NA,NA,NA
"2594",2011,"0500","Milcon,Def-Wide","UNDD","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Unspecified Minor Construction","D","Total",9000,NA,NA,NA,NA
"2595",2011,"0500","Milcon,Def-Wide","AF","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,7650,NA
"2596",2011,"0500","Milcon,Def-Wide","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,5130,NA
"2597",2011,"0500","Milcon,Def-Wide","DECA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,789,NA
"2598",2011,"0500","Milcon,Def-Wide","DIA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,468,NA
"2599",2011,"0500","Milcon,Def-Wide","DISA","03","PLANNING & DESIGN","HI","HAWAII","MILCON PLANNING & DESIGN","FORD ISLAND","2009","Planning and Design","D","Total",NA,NA,NA,1800,NA
"2600",2011,"0500","Milcon,Def-Wide","DLA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","ECIP Planning and Design","D","Total",NA,NA,NA,450,NA
"2601",2011,"0500","Milcon,Def-Wide","DODEA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning And Design","D","Total",NA,NA,NA,20490,NA
"2602",2011,"0500","Milcon,Def-Wide","DODEA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,26565,NA,NA,NA
"2603",2011,"0500","Milcon,Def-Wide","DODEA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2011","Planning And Design","D","Total",239289,NA,NA,NA,NA
"2604",2011,"0500","Milcon,Def-Wide","DSS","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Planning and Design","D","Total",5964,NA,NA,NA,NA
"2605",2011,"0500","Milcon,Def-Wide","MDA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning And Design","D","Total",NA,NA,NA,44667,NA
"2606",2011,"0500","Milcon,Def-Wide","MDA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,6000,NA,NA,NA
"2607",2011,"0500","Milcon,Def-Wide","NAVY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,3000,NA
"2608",2011,"0500","Milcon,Def-Wide","NSA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","NSA P&D","D","Total",NA,NA,NA,180000,NA
"2609",2011,"0500","Milcon,Def-Wide","NSA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Nsa P&D","D","Total",NA,NA,NA,53163,NA
"2610",2011,"0500","Milcon,Def-Wide","NSA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,31602,NA,NA,NA
"2611",2011,"0500","Milcon,Def-Wide","NSA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Planning and Design","D","Total",84717,NA,NA,NA,NA
"2612",2011,"0500","Milcon,Def-Wide","SOCOM","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2009","Planning And Design","D","Total",NA,NA,NA,43599,NA
"2613",2011,"0500","Milcon,Def-Wide","SOCOM","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","NOT REAL PROPERTY","VARIOUS WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,13275,NA,NA,NA
"2614",2011,"0500","Milcon,Def-Wide","SOCOM","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2011","Planning And Design","D","Total",92508,NA,NA,NA,NA
"2615",2011,"0500","Milcon,Def-Wide","TMA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2009","Planning And Design","D","Total",NA,NA,NA,420261,NA
"2616",2011,"0500","Milcon,Def-Wide","TMA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,218922,NA,NA,NA
"2617",2011,"0500","Milcon,Def-Wide","TMA","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2011","Planning And Design","D","Total",690900,NA,NA,NA,NA
"2618",2011,"0500","Milcon,Def-Wide","UNDD","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning And Design","D","Total",NA,NA,NA,26913,NA
